StacksLocus	SymbioLocus	PercentIdent	Length	Mismatch	GapOpen	QStart	QEnd	Sstart	SEnd	Evalue	BitScore
CLocus_44756_Sample_75_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_75_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_75_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_75_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_75_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_76_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_76_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_76_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_76_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_76_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_76_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_77_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_77_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_77_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_77_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_77_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_77_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_78_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_78_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_78_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_78_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_78_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_78_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_79_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_79_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_79_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_79_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_79_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_79_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_80_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_80_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_80_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_80_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_80_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_80_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_81_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_81_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_81_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_81_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_81_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_81_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_82_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_82_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_82_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_82_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_82_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_82_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_83_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_83_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_83_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_83_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_83_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_83_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_84_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_84_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_84_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_84_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_84_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_84_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_85_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_85_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_85_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_85_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_85_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_85_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_86_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_86_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_86_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_86_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_86_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_86_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_87_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_87_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_87_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_87_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_87_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_87_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_88_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_88_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_88_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_88_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_88_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_88_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_89_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_89_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_89_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_89_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_89_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_89_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_90_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_90_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_90_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_90_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_90_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_90_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_91_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_91_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_91_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_91_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_91_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_91_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_92_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_92_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_92_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_92_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_92_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_92_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_93_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_93_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_93_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_93_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_93_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_93_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
